src_mac,dst_mac,src_ip,dst_ip,protocol,timestamp,label
02:00:00:b3:ba:b5,02:00:00:15:bb:51,172.16.192.222,10.0.0.2,6,2025-05-03T11:35:16.848393,flow_table_attack
02:00:00:e4:65:95,02:00:00:54:fc:7e,172.16.102.132,10.0.0.2,1,2025-05-03T11:35:16.850431,flow_table_attack
02:00:00:9f:1d:99,02:00:00:c7:41:a3,172.16.157.36,10.0.0.2,1,2025-05-03T11:35:16.851293,flow_table_attack
02:00:00:e6:78:25,02:00:00:4a:c7:0d,172.16.176.96,10.0.0.2,6,2025-05-03T11:35:16.857984,flow_table_attack
02:00:00:c8:11:14,02:00:00:fe:0e:33,172.16.101.37,10.0.0.2,6,2025-05-03T11:35:16.858546,flow_table_attack
02:00:00:f2:39:f9,02:00:00:0c:31:7f,172.16.158.172,10.0.0.2,6,2025-05-03T11:35:16.859030,flow_table_attack
02:00:00:21:07:39,02:00:00:8a:da:69,172.16.126.253,10.0.0.2,1,2025-05-03T11:35:16.859912,flow_table_attack
02:00:00:d3:46:6f,02:00:00:86:4f:9f,172.16.236.202,10.0.0.2,6,2025-05-03T11:35:16.860383,flow_table_attack
02:00:00:6c:fb:f7,02:00:00:6c:c2:0a,172.16.202.250,10.0.0.2,6,2025-05-03T11:35:16.860857,flow_table_attack
02:00:00:db:64:ad,02:00:00:21:c4:05,172.16.249.9,10.0.0.2,1,2025-05-03T11:35:16.861690,flow_table_attack
02:00:00:2b:a0:a9,02:00:00:da:b9:03,172.16.97.30,10.0.0.2,1,2025-05-03T11:35:16.862516,flow_table_attack
02:00:00:c2:77:da,02:00:00:a6:0b:ea,172.16.241.22,10.0.0.2,1,2025-05-03T11:35:16.874524,flow_table_attack
02:00:00:1a:f3:8c,02:00:00:3a:04:26,172.16.43.130,10.0.0.2,6,2025-05-03T11:35:16.875074,flow_table_attack
02:00:00:00:6e:f1,02:00:00:e1:47:a7,172.16.142.181,10.0.0.2,1,2025-05-03T11:35:16.879099,flow_table_attack
02:00:00:f0:73:52,02:00:00:c1:2d:3e,172.16.57.255,10.0.0.2,6,2025-05-03T11:35:16.879707,flow_table_attack
02:00:00:c5:b5:01,02:00:00:38:d9:99,172.16.63.46,10.0.0.2,6,2025-05-03T11:35:16.880423,flow_table_attack
02:00:00:29:c8:48,02:00:00:ad:df:ea,172.16.54.140,10.0.0.2,1,2025-05-03T11:35:16.881324,flow_table_attack
02:00:00:a3:d2:8f,02:00:00:82:b9:16,172.16.216.43,10.0.0.2,1,2025-05-03T11:35:16.882143,flow_table_attack
02:00:00:e9:c4:ba,02:00:00:63:2a:77,172.16.102.179,10.0.0.2,1,2025-05-03T11:35:16.882950,flow_table_attack
02:00:00:03:74:1d,02:00:00:24:cc:5f,172.16.62.10,10.0.0.2,6,2025-05-03T11:35:16.883427,flow_table_attack
02:00:00:10:c6:5d,02:00:00:3f:09:00,172.16.110.229,10.0.0.2,1,2025-05-03T11:35:16.893606,flow_table_attack
02:00:00:c6:5c:bd,02:00:00:83:64:28,172.16.12.191,10.0.0.2,1,2025-05-03T11:35:16.894503,flow_table_attack
02:00:00:2a:d6:ff,02:00:00:7b:46:37,172.16.106.152,10.0.0.2,1,2025-05-03T11:35:16.895306,flow_table_attack
02:00:00:a7:98:4b,02:00:00:20:84:d6,172.16.53.194,10.0.0.2,1,2025-05-03T11:35:16.904222,flow_table_attack
02:00:00:0e:58:ea,02:00:00:61:8d:64,172.16.98.198,10.0.0.2,1,2025-05-03T11:35:16.910353,flow_table_attack
02:00:00:8c:e0:a4,02:00:00:2f:24:ce,172.16.219.79,10.0.0.2,1,2025-05-03T11:35:16.911232,flow_table_attack
02:00:00:51:9b:8f,02:00:00:b3:79:90,172.16.121.32,10.0.0.2,1,2025-05-03T11:35:16.912042,flow_table_attack
02:00:00:e4:db:db,02:00:00:d5:8c:d7,172.16.179.185,10.0.0.2,6,2025-05-03T11:35:16.912526,flow_table_attack
02:00:00:3b:92:c5,02:00:00:7f:49:01,172.16.255.40,10.0.0.2,1,2025-05-03T11:35:16.913320,flow_table_attack
02:00:00:b3:0d:0c,02:00:00:e6:40:81,172.16.254.158,10.0.0.2,1,2025-05-03T11:35:16.914160,flow_table_attack
02:00:00:98:77:d3,02:00:00:1e:29:13,172.16.158.171,10.0.0.2,6,2025-05-03T11:35:16.922783,flow_table_attack
02:00:00:1b:ad:ec,02:00:00:4b:4a:75,172.16.89.12,10.0.0.2,1,2025-05-03T11:35:16.923845,flow_table_attack
02:00:00:84:2c:26,02:00:00:b0:d1:e7,172.16.33.99,10.0.0.2,6,2025-05-03T11:35:16.924340,flow_table_attack
02:00:00:d6:0a:d8,02:00:00:4e:46:aa,172.16.158.79,10.0.0.2,1,2025-05-03T11:35:16.927499,flow_table_attack
02:00:00:69:3d:48,02:00:00:7a:9e:69,172.16.40.207,10.0.0.2,1,2025-05-03T11:35:16.928352,flow_table_attack
02:00:00:3a:31:ee,02:00:00:51:d0:3e,172.16.59.26,10.0.0.2,6,2025-05-03T11:35:16.928858,flow_table_attack
02:00:00:5e:d7:90,02:00:00:40:91:af,172.16.48.129,10.0.0.2,6,2025-05-03T11:35:16.929320,flow_table_attack
02:00:00:d6:62:a6,02:00:00:40:a6:e8,172.16.22.129,10.0.0.2,1,2025-05-03T11:35:16.937420,flow_table_attack
02:00:00:a5:fe:09,02:00:00:47:3e:cf,172.16.181.65,10.0.0.2,6,2025-05-03T11:35:16.937999,flow_table_attack
02:00:00:cf:ca:b3,02:00:00:bf:d0:dc,172.16.137.113,10.0.0.2,6,2025-05-03T11:35:16.938457,flow_table_attack
02:00:00:1e:7b:0b,02:00:00:58:c8:ab,172.16.217.126,10.0.0.2,6,2025-05-03T11:35:16.939251,flow_table_attack
02:00:00:d8:47:d6,02:00:00:88:00:eb,172.16.198.236,10.0.0.2,1,2025-05-03T11:35:16.940105,flow_table_attack
02:00:00:d5:1a:8a,02:00:00:1d:30:71,172.16.1.76,10.0.0.2,6,2025-05-03T11:35:16.940582,flow_table_attack
02:00:00:79:4f:d1,02:00:00:74:a2:b4,172.16.26.58,10.0.0.2,6,2025-05-03T11:35:16.941046,flow_table_attack
02:00:00:9f:1d:6f,02:00:00:4d:99:56,172.16.95.147,10.0.0.2,6,2025-05-03T11:35:16.941501,flow_table_attack
02:00:00:04:3d:d5,02:00:00:c9:ca:64,172.16.167.172,10.0.0.2,1,2025-05-03T11:35:16.953869,flow_table_attack
02:00:00:5b:88:a4,02:00:00:7f:ea:a3,172.16.161.128,10.0.0.2,1,2025-05-03T11:35:16.954720,flow_table_attack
02:00:00:c6:3b:50,02:00:00:8e:69:31,172.16.29.171,10.0.0.2,1,2025-05-03T11:35:16.955497,flow_table_attack
02:00:00:5c:85:98,02:00:00:a1:ad:40,172.16.214.142,10.0.0.2,1,2025-05-03T11:35:16.967588,flow_table_attack
02:00:00:e1:73:67,02:00:00:de:8c:2d,172.16.11.254,10.0.0.2,1,2025-05-03T11:35:16.968466,flow_table_attack
02:00:00:17:32:c6,02:00:00:34:3f:7b,172.16.84.202,10.0.0.2,6,2025-05-03T11:35:16.968991,flow_table_attack
02:00:00:90:20:72,02:00:00:a9:ae:ce,172.16.211.6,10.0.0.2,1,2025-05-03T11:35:16.976005,flow_table_attack
02:00:00:1f:f2:a8,02:00:00:18:b1:de,172.16.168.40,10.0.0.2,1,2025-05-03T11:35:16.976975,flow_table_attack
02:00:00:19:00:fd,02:00:00:31:16:b2,172.16.192.30,10.0.0.2,1,2025-05-03T11:35:16.977799,flow_table_attack
02:00:00:77:be:be,02:00:00:f7:98:12,172.16.26.169,10.0.0.2,6,2025-05-03T11:35:16.978292,flow_table_attack
02:00:00:41:6a:00,02:00:00:f7:a1:23,172.16.83.5,10.0.0.2,1,2025-05-03T11:35:16.987411,flow_table_attack
02:00:00:6d:03:e8,02:00:00:e0:af:63,172.16.0.212,10.0.0.2,1,2025-05-03T11:35:16.988311,flow_table_attack
02:00:00:48:f8:92,02:00:00:11:ac:9f,172.16.35.232,10.0.0.2,6,2025-05-03T11:35:16.994048,flow_table_attack
02:00:00:6a:7c:81,02:00:00:f0:ec:a2,172.16.99.217,10.0.0.2,6,2025-05-03T11:35:16.994599,flow_table_attack
02:00:00:77:5f:20,02:00:00:be:fd:ab,172.16.158.177,10.0.0.2,6,2025-05-03T11:35:16.997201,flow_table_attack
02:00:00:49:30:03,02:00:00:48:f9:8d,172.16.236.43,10.0.0.2,6,2025-05-03T11:35:16.997744,flow_table_attack
02:00:00:29:78:e3,02:00:00:09:e1:90,172.16.124.66,10.0.0.2,1,2025-05-03T11:35:16.998631,flow_table_attack
02:00:00:62:ce:d1,02:00:00:7c:12:c5,172.16.46.84,10.0.0.2,1,2025-05-03T11:35:17.010863,flow_table_attack
02:00:00:77:56:d0,02:00:00:5a:ba:39,172.16.113.9,10.0.0.2,6,2025-05-03T11:35:17.011380,flow_table_attack
02:00:00:f1:2c:6a,02:00:00:5d:0a:99,172.16.0.185,10.0.0.2,6,2025-05-03T11:35:17.012185,flow_table_attack
02:00:00:6d:19:71,02:00:00:51:07:c0,172.16.175.238,10.0.0.2,1,2025-05-03T11:35:17.023303,flow_table_attack
02:00:00:34:51:e3,02:00:00:89:35:e1,172.16.44.189,10.0.0.2,6,2025-05-03T11:35:17.023876,flow_table_attack
02:00:00:da:aa:75,02:00:00:54:a6:02,172.16.8.153,10.0.0.2,6,2025-05-03T11:35:17.024335,flow_table_attack
02:00:00:aa:6f:71,02:00:00:b0:78:ca,172.16.78.152,10.0.0.2,1,2025-05-03T11:35:17.025182,flow_table_attack
02:00:00:8e:73:34,02:00:00:8f:d4:1c,172.16.132.143,10.0.0.2,1,2025-05-03T11:35:17.026004,flow_table_attack
02:00:00:07:c7:14,02:00:00:fe:0e:46,172.16.27.170,10.0.0.2,1,2025-05-03T11:35:17.041239,flow_table_attack
02:00:00:2d:d8:63,02:00:00:06:e7:36,172.16.103.2,10.0.0.2,1,2025-05-03T11:35:17.042240,flow_table_attack
02:00:00:fe:4b:d4,02:00:00:59:a8:3d,172.16.225.239,10.0.0.2,1,2025-05-03T11:35:17.043147,flow_table_attack
02:00:00:ed:1c:58,02:00:00:7d:60:2a,172.16.77.136,10.0.0.2,6,2025-05-03T11:35:17.051944,flow_table_attack
02:00:00:43:e9:87,02:00:00:91:04:3f,172.16.112.130,10.0.0.2,1,2025-05-03T11:35:17.053078,flow_table_attack
02:00:00:69:e8:88,02:00:00:64:11:93,172.16.227.43,10.0.0.2,6,2025-05-03T11:35:17.053631,flow_table_attack
02:00:00:76:ab:88,02:00:00:2a:a3:58,172.16.55.229,10.0.0.2,6,2025-05-03T11:35:17.059354,flow_table_attack
02:00:00:55:8b:b3,02:00:00:b1:9d:cd,172.16.96.92,10.0.0.2,6,2025-05-03T11:35:17.059853,flow_table_attack
02:00:00:19:3d:8a,02:00:00:9e:cc:37,172.16.51.20,10.0.0.2,6,2025-05-03T11:35:17.060312,flow_table_attack
02:00:00:05:43:f8,02:00:00:cd:c6:e9,172.16.140.77,10.0.0.2,6,2025-05-03T11:35:17.060783,flow_table_attack
02:00:00:02:ca:b2,02:00:00:a5:57:69,172.16.206.181,10.0.0.2,1,2025-05-03T11:35:17.064003,flow_table_attack
02:00:00:9f:d1:d9,02:00:00:ae:ae:48,172.16.205.53,10.0.0.2,6,2025-05-03T11:35:17.064558,flow_table_attack
02:00:00:ff:7c:ab,02:00:00:87:fa:10,172.16.235.36,10.0.0.2,6,2025-05-03T11:35:17.065032,flow_table_attack
02:00:00:c9:0b:52,02:00:00:6d:d3:b0,172.16.109.46,10.0.0.2,1,2025-05-03T11:35:17.072062,flow_table_attack
02:00:00:fc:eb:e1,02:00:00:c9:6d:35,172.16.131.65,10.0.0.2,6,2025-05-03T11:35:17.072629,flow_table_attack
02:00:00:c4:74:d5,02:00:00:23:e0:46,172.16.196.219,10.0.0.2,1,2025-05-03T11:35:17.073492,flow_table_attack
02:00:00:da:0b:d5,02:00:00:05:bd:e7,172.16.121.248,10.0.0.2,1,2025-05-03T11:35:17.075498,flow_table_attack
02:00:00:d3:4f:41,02:00:00:ad:bb:f7,172.16.217.82,10.0.0.2,6,2025-05-03T11:35:17.076047,flow_table_attack
02:00:00:c3:62:42,02:00:00:50:1c:72,172.16.209.171,10.0.0.2,1,2025-05-03T11:35:17.077159,flow_table_attack
02:00:00:9e:33:73,02:00:00:dc:f3:d3,172.16.85.17,10.0.0.2,1,2025-05-03T11:35:17.077960,flow_table_attack
02:00:00:73:05:6c,02:00:00:0d:2a:48,172.16.99.159,10.0.0.2,6,2025-05-03T11:35:17.078423,flow_table_attack
02:00:00:37:6e:45,02:00:00:93:d0:33,172.16.96.10,10.0.0.2,6,2025-05-03T11:35:17.097364,flow_table_attack
02:00:00:82:ed:9f,02:00:00:bb:bf:cd,172.16.99.38,10.0.0.2,6,2025-05-03T11:35:17.097947,flow_table_attack
02:00:00:10:6b:12,02:00:00:d2:38:45,172.16.115.131,10.0.0.2,1,2025-05-03T11:35:17.098840,flow_table_attack
02:00:00:05:b1:bd,02:00:00:b6:0d:76,172.16.243.251,10.0.0.2,6,2025-05-03T11:35:17.099330,flow_table_attack
02:00:00:d0:cc:5a,02:00:00:e5:8f:5e,172.16.183.192,10.0.0.2,1,2025-05-03T11:35:17.107436,flow_table_attack
02:00:00:31:0b:39,02:00:00:8a:1e:ef,172.16.88.27,10.0.0.2,1,2025-05-03T11:35:17.108409,flow_table_attack
02:00:00:56:d3:43,02:00:00:34:a5:12,172.16.0.33,10.0.0.2,1,2025-05-03T11:35:17.109639,flow_table_attack
02:00:00:7c:de:ce,02:00:00:f2:db:8a,172.16.31.71,10.0.0.2,1,2025-05-03T11:35:17.117818,flow_table_attack
02:00:00:51:23:e8,02:00:00:75:8f:c0,172.16.89.121,10.0.0.2,1,2025-05-03T11:35:17.118626,flow_table_attack
02:00:00:ac:6b:6a,02:00:00:83:a1:b8,172.16.91.76,10.0.0.2,6,2025-05-03T11:35:17.119125,flow_table_attack
02:00:00:ab:48:1f,02:00:00:44:44:f7,172.16.91.196,10.0.0.2,1,2025-05-03T11:35:17.119931,flow_table_attack
02:00:00:08:b7:90,02:00:00:e4:7c:57,172.16.254.182,10.0.0.2,6,2025-05-03T11:35:17.120401,flow_table_attack
02:00:00:68:30:b0,02:00:00:e5:23:43,172.16.139.178,10.0.0.2,1,2025-05-03T11:35:17.133603,flow_table_attack
02:00:00:d9:46:bf,02:00:00:5b:01:65,172.16.88.67,10.0.0.2,6,2025-05-03T11:35:17.142207,flow_table_attack
02:00:00:b6:07:d8,02:00:00:0a:18:1b,172.16.142.140,10.0.0.2,1,2025-05-03T11:35:17.143196,flow_table_attack
02:00:00:8a:11:84,02:00:00:80:ce:df,172.16.35.23,10.0.0.2,1,2025-05-03T11:35:17.144048,flow_table_attack
02:00:00:13:06:b7,02:00:00:30:9c:96,172.16.19.173,10.0.0.2,1,2025-05-03T11:35:17.144874,flow_table_attack
02:00:00:c4:cb:3d,02:00:00:9c:d7:a7,172.16.142.171,10.0.0.2,1,2025-05-03T11:35:17.145731,flow_table_attack
02:00:00:1b:79:60,02:00:00:75:80:58,172.16.88.46,10.0.0.2,1,2025-05-03T11:35:17.146526,flow_table_attack
02:00:00:2d:59:bb,02:00:00:66:9e:af,172.16.4.171,10.0.0.2,1,2025-05-03T11:35:17.159666,flow_table_attack
02:00:00:e2:d6:bd,02:00:00:d9:6e:bf,172.16.55.202,10.0.0.2,6,2025-05-03T11:35:17.160205,flow_table_attack
02:00:00:c8:74:1b,02:00:00:6e:2d:48,172.16.230.115,10.0.0.2,6,2025-05-03T11:35:17.160692,flow_table_attack
02:00:00:cc:6b:37,02:00:00:63:1e:64,172.16.55.30,10.0.0.2,1,2025-05-03T11:35:17.174784,flow_table_attack
02:00:00:59:5b:9b,02:00:00:e8:8d:9b,172.16.47.208,10.0.0.2,6,2025-05-03T11:35:17.175423,flow_table_attack
02:00:00:c7:38:56,02:00:00:a9:a2:a5,172.16.231.177,10.0.0.2,6,2025-05-03T11:35:17.175949,flow_table_attack
02:00:00:fb:b7:27,02:00:00:0a:e1:7f,172.16.13.45,10.0.0.2,6,2025-05-03T11:35:17.176415,flow_table_attack
02:00:00:79:21:45,02:00:00:00:e3:6b,172.16.59.209,10.0.0.2,1,2025-05-03T11:35:17.177303,flow_table_attack
02:00:00:6c:e8:30,02:00:00:d5:d5:5b,172.16.11.131,10.0.0.2,6,2025-05-03T11:35:17.177812,flow_table_attack
02:00:00:d9:33:96,02:00:00:a1:cc:23,172.16.137.196,10.0.0.2,6,2025-05-03T11:35:17.178267,flow_table_attack
02:00:00:72:24:b3,02:00:00:bc:0d:f5,172.16.130.58,10.0.0.2,1,2025-05-03T11:35:17.190357,flow_table_attack
02:00:00:a4:27:16,02:00:00:3b:b2:03,172.16.6.158,10.0.0.2,6,2025-05-03T11:35:17.190921,flow_table_attack
02:00:00:09:15:5f,02:00:00:03:67:22,172.16.60.118,10.0.0.2,1,2025-05-03T11:35:17.191748,flow_table_attack
02:00:00:2c:70:36,02:00:00:8c:41:a2,172.16.153.234,10.0.0.2,6,2025-05-03T11:35:17.192231,flow_table_attack
02:00:00:c5:bc:50,02:00:00:97:72:69,172.16.85.69,10.0.0.2,6,2025-05-03T11:35:17.192706,flow_table_attack
02:00:00:c9:07:1d,02:00:00:51:e2:22,172.16.228.234,10.0.0.2,1,2025-05-03T11:35:17.193556,flow_table_attack
02:00:00:f7:31:e2,02:00:00:78:83:61,172.16.10.203,10.0.0.2,6,2025-05-03T11:35:17.208312,flow_table_attack
02:00:00:0d:12:62,02:00:00:c4:bd:41,172.16.1.22,10.0.0.2,1,2025-05-03T11:35:17.209301,flow_table_attack
02:00:00:46:05:9a,02:00:00:1c:31:51,172.16.181.199,10.0.0.2,1,2025-05-03T11:35:17.210128,flow_table_attack
02:00:00:c9:1e:1e,02:00:00:27:9c:f5,172.16.210.86,10.0.0.2,1,2025-05-03T11:35:17.210925,flow_table_attack
02:00:00:06:cd:a7,02:00:00:0d:76:8e,172.16.167.21,10.0.0.2,6,2025-05-03T11:35:17.211403,flow_table_attack
02:00:00:e4:96:8d,02:00:00:15:30:b7,172.16.209.116,10.0.0.2,1,2025-05-03T11:35:17.222808,flow_table_attack
02:00:00:8c:de:45,02:00:00:7d:28:f1,172.16.236.21,10.0.0.2,6,2025-05-03T11:35:17.223338,flow_table_attack
02:00:00:cc:f0:4b,02:00:00:72:d0:c6,172.16.39.142,10.0.0.2,6,2025-05-03T11:35:17.223809,flow_table_attack
02:00:00:99:81:a7,02:00:00:d0:b7:88,172.16.148.103,10.0.0.2,1,2025-05-03T11:35:17.224620,flow_table_attack
02:00:00:49:bf:8a,02:00:00:a6:9f:4d,172.16.95.172,10.0.0.2,6,2025-05-03T11:35:17.225105,flow_table_attack
02:00:00:ae:66:2f,02:00:00:ba:72:af,172.16.212.231,10.0.0.2,1,2025-05-03T11:35:17.236975,flow_table_attack
02:00:00:ea:17:41,02:00:00:c5:26:33,172.16.83.241,10.0.0.2,1,2025-05-03T11:35:17.238245,flow_table_attack
02:00:00:f7:c2:14,02:00:00:90:79:e4,172.16.22.183,10.0.0.2,6,2025-05-03T11:35:17.238775,flow_table_attack
02:00:00:82:76:47,02:00:00:26:a4:20,172.16.8.100,10.0.0.2,1,2025-05-03T11:35:17.239555,flow_table_attack
02:00:00:b2:71:b3,02:00:00:2a:ce:d0,172.16.60.146,10.0.0.2,1,2025-05-03T11:35:17.251749,flow_table_attack
02:00:00:0f:50:05,02:00:00:9e:a7:8f,172.16.232.200,10.0.0.2,1,2025-05-03T11:35:17.252602,flow_table_attack
02:00:00:1d:f8:36,02:00:00:09:8e:4e,172.16.232.89,10.0.0.2,6,2025-05-03T11:35:17.274135,flow_table_attack
02:00:00:fd:09:36,02:00:00:86:8e:03,172.16.59.122,10.0.0.2,1,2025-05-03T11:35:17.275108,flow_table_attack
02:00:00:fc:f3:51,02:00:00:8a:fc:8a,172.16.11.188,10.0.0.2,1,2025-05-03T11:35:17.275944,flow_table_attack
02:00:00:f2:ae:87,02:00:00:40:82:eb,172.16.73.42,10.0.0.2,1,2025-05-03T11:35:17.276775,flow_table_attack
02:00:00:bb:aa:46,02:00:00:11:1f:94,172.16.154.167,10.0.0.2,1,2025-05-03T11:35:17.277581,flow_table_attack
02:00:00:87:a7:8b,02:00:00:dc:a6:43,172.16.222.59,10.0.0.2,1,2025-05-03T11:35:17.294540,flow_table_attack
02:00:00:ba:9b:ae,02:00:00:b4:72:74,172.16.120.216,10.0.0.2,6,2025-05-03T11:35:17.295166,flow_table_attack
02:00:00:ae:06:fb,02:00:00:67:da:08,172.16.17.0,10.0.0.2,6,2025-05-03T11:35:17.295639,flow_table_attack
02:00:00:6c:60:e6,02:00:00:0f:17:89,172.16.147.194,10.0.0.2,1,2025-05-03T11:35:17.297759,flow_table_attack
02:00:00:f7:27:72,02:00:00:bd:5b:29,172.16.104.241,10.0.0.2,6,2025-05-03T11:35:17.298275,flow_table_attack
02:00:00:5a:a4:fe,02:00:00:80:46:04,172.16.252.144,10.0.0.2,6,2025-05-03T11:35:17.301937,flow_table_attack
02:00:00:12:e9:a2,02:00:00:26:9c:42,172.16.136.134,10.0.0.2,6,2025-05-03T11:35:17.304528,flow_table_attack
02:00:00:e7:5c:58,02:00:00:00:db:dd,172.16.112.180,10.0.0.2,1,2025-05-03T11:35:17.305462,flow_table_attack
02:00:00:80:be:9a,02:00:00:04:04:db,172.16.46.49,10.0.0.2,1,2025-05-03T11:35:17.306363,flow_table_attack
02:00:00:40:d3:13,02:00:00:68:35:50,172.16.45.198,10.0.0.2,6,2025-05-03T11:35:17.314190,flow_table_attack
02:00:00:22:f9:ec,02:00:00:3c:5a:8c,172.16.48.160,10.0.0.2,1,2025-05-03T11:35:17.317415,flow_table_attack
02:00:00:1c:cf:d4,02:00:00:cb:97:1c,172.16.28.237,10.0.0.2,1,2025-05-03T11:35:17.318384,flow_table_attack
02:00:00:57:5b:84,02:00:00:77:cd:8f,172.16.236.29,10.0.0.2,1,2025-05-03T11:35:17.319635,flow_table_attack
02:00:00:7f:e8:92,02:00:00:53:e7:0e,172.16.62.126,10.0.0.2,6,2025-05-03T11:35:17.320247,flow_table_attack
02:00:00:46:87:bc,02:00:00:a5:88:98,172.16.23.176,10.0.0.2,6,2025-05-03T11:35:17.327008,flow_table_attack
02:00:00:e0:f6:0f,02:00:00:ff:e7:8a,172.16.176.215,10.0.0.2,6,2025-05-03T11:35:17.331337,flow_table_attack
02:00:00:7c:68:1f,02:00:00:d2:cf:8a,172.16.206.50,10.0.0.2,1,2025-05-03T11:35:17.332438,flow_table_attack
02:00:00:c0:27:01,02:00:00:2e:6d:f5,172.16.84.232,10.0.0.2,6,2025-05-03T11:35:17.337261,flow_table_attack
02:00:00:a8:fd:cd,02:00:00:b7:ae:ff,172.16.180.179,10.0.0.2,6,2025-05-03T11:35:17.337820,flow_table_attack
02:00:00:9c:6f:14,02:00:00:fe:e1:f8,172.16.28.172,10.0.0.2,1,2025-05-03T11:35:17.338746,flow_table_attack
02:00:00:2a:9e:2d,02:00:00:d2:b0:98,172.16.211.38,10.0.0.2,1,2025-05-03T11:35:17.339600,flow_table_attack
02:00:00:ba:f3:41,02:00:00:12:62:10,172.16.200.111,10.0.0.2,1,2025-05-03T11:35:17.359909,flow_table_attack
02:00:00:ce:45:72,02:00:00:d2:ea:fb,172.16.186.127,10.0.0.2,1,2025-05-03T11:35:17.363006,flow_table_attack
02:00:00:2a:bf:a7,02:00:00:88:e3:10,172.16.212.229,10.0.0.2,1,2025-05-03T11:35:17.363974,flow_table_attack
02:00:00:6b:22:e0,02:00:00:0b:d5:30,172.16.244.234,10.0.0.2,6,2025-05-03T11:35:17.364501,flow_table_attack
02:00:00:18:22:49,02:00:00:0b:1d:fa,172.16.92.149,10.0.0.2,6,2025-05-03T11:35:17.377239,flow_table_attack
02:00:00:87:3f:c6,02:00:00:cd:91:f2,172.16.50.253,10.0.0.2,6,2025-05-03T11:35:17.377756,flow_table_attack
02:00:00:75:e3:e9,02:00:00:bd:8b:6c,172.16.175.181,10.0.0.2,1,2025-05-03T11:35:17.378604,flow_table_attack
02:00:00:62:a4:1c,02:00:00:18:0d:4c,172.16.133.70,10.0.0.2,1,2025-05-03T11:35:17.407601,flow_table_attack
02:00:00:ed:b8:ae,02:00:00:5a:70:7c,172.16.93.195,10.0.0.2,1,2025-05-03T11:35:17.408600,flow_table_attack
02:00:00:6f:92:59,02:00:00:c2:14:ba,172.16.40.136,10.0.0.2,6,2025-05-03T11:35:17.409249,flow_table_attack
02:00:00:b1:09:d2,02:00:00:d0:00:13,172.16.55.131,10.0.0.2,1,2025-05-03T11:35:17.422503,flow_table_attack
02:00:00:93:9a:26,02:00:00:a1:f7:8f,172.16.73.178,10.0.0.2,6,2025-05-03T11:35:17.423124,flow_table_attack
02:00:00:21:a8:24,02:00:00:e0:f1:7b,172.16.135.41,10.0.0.2,1,2025-05-03T11:35:17.424099,flow_table_attack
02:00:00:96:6d:dd,02:00:00:27:76:a1,172.16.122.162,10.0.0.2,1,2025-05-03T11:35:17.438571,flow_table_attack
02:00:00:6f:ea:ea,02:00:00:49:99:72,172.16.172.94,10.0.0.2,6,2025-05-03T11:35:17.439213,flow_table_attack
02:00:00:63:ea:34,02:00:00:9e:5d:e5,172.16.239.180,10.0.0.2,6,2025-05-03T11:35:17.449915,flow_table_attack
02:00:00:72:b1:59,02:00:00:f1:ac:2a,172.16.254.224,10.0.0.2,1,2025-05-03T11:35:17.451007,flow_table_attack
02:00:00:bb:1f:d0,02:00:00:df:db:07,172.16.208.222,10.0.0.2,6,2025-05-03T11:35:17.451547,flow_table_attack
02:00:00:39:4f:f8,02:00:00:13:b6:15,172.16.17.101,10.0.0.2,6,2025-05-03T11:35:17.457605,flow_table_attack
02:00:00:1d:a1:63,02:00:00:d6:7c:23,172.16.224.219,10.0.0.2,1,2025-05-03T11:35:17.458569,flow_table_attack
02:00:00:89:0f:87,02:00:00:f0:ed:ac,172.16.246.30,10.0.0.2,1,2025-05-03T11:35:17.459550,flow_table_attack
02:00:00:a0:d4:31,02:00:00:b3:0a:ba,172.16.45.111,10.0.0.2,1,2025-05-03T11:35:17.460450,flow_table_attack
02:00:00:75:9d:16,02:00:00:00:d4:a4,172.16.208.114,10.0.0.2,1,2025-05-03T11:35:17.481565,flow_table_attack
02:00:00:97:e1:aa,02:00:00:85:76:aa,172.16.206.198,10.0.0.2,1,2025-05-03T11:35:17.482496,flow_table_attack
02:00:00:71:b2:71,02:00:00:97:bd:e8,172.16.109.99,10.0.0.2,1,2025-05-03T11:35:17.490013,flow_table_attack
02:00:00:33:6a:d0,02:00:00:bc:f2:74,172.16.224.64,10.0.0.2,6,2025-05-03T11:35:17.490631,flow_table_attack
02:00:00:23:a7:25,02:00:00:10:6c:8b,172.16.15.121,10.0.0.2,6,2025-05-03T11:35:17.491180,flow_table_attack
02:00:00:6c:83:70,02:00:00:82:78:38,172.16.198.201,10.0.0.2,6,2025-05-03T11:35:17.491782,flow_table_attack
02:00:00:c7:d0:0a,02:00:00:f5:a7:d3,172.16.3.152,10.0.0.2,1,2025-05-03T11:35:17.503565,flow_table_attack
02:00:00:b7:83:73,02:00:00:c4:f6:5a,172.16.94.44,10.0.0.2,1,2025-05-03T11:35:17.505054,flow_table_attack
02:00:00:73:a9:0f,02:00:00:88:da:91,172.16.211.157,10.0.0.2,6,2025-05-03T11:35:17.512250,flow_table_attack
02:00:00:6a:f9:9a,02:00:00:12:b6:6d,172.16.144.43,10.0.0.2,6,2025-05-03T11:35:17.514118,flow_table_attack
